Order_ID,Order_Date,Store_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Amount,Profit,Payment_Method
ORD04020,25-09-2024,STORE017,C1797,P172,13,732,9516,2496,UPI
ORD04021,10-12-2024,STORE026,C286,P298,15,800,12000,3285,Debit Card
ORD04022,13-01-2024,STORE075,C1775,P217,9,492,4428,981,Debit Card
ORD04023,19-11-2024,STORE045,C385,P250,12,476,5712,2808,Credit Card
ORD04024,09-06-2024,STORE011,C191,P286,2,568,1136,520,Cash
ORD04025,04-06-2024,STORE062,C2082,P111,20,636,12720,4500,Cash
ORD04026,12-08-2024,STORE064,C404,P92,16,817,13072,3664,Cash
ORD04027,21-03-2024,STORE027,C207,P299,18,603,10854,4374,Cash
ORD04028,21-03-2024,STORE030,C850,P221,20,723,14460,6000,UPI
ORD04029,12-07-2024,STORE042,C1422,P114,6,326,1956,828,Credit Card
ORD04030,06-11-2024,STORE038,C2218,P240,14,661,9254,2828,Wallet
ORD04031,11-06-2024,STORE060,C160,P171,13,615,7995,2145,Cash
ORD04032,08-11-2024,STORE025,C1805,P187,10,974,9740,2860,Cash
ORD04033,10-05-2024,STORE061,C2481,P252,1,694,694,130,Cash
ORD04034,02-08-2024,STORE075,C2015,P222,16,640,10240,3312,UPI
ORD04035,27-05-2024,STORE065,C565,P118,19,703,13357,3040,Cash
ORD04036,03-05-2024,STORE056,C2396,P123,12,749,8988,3072,Credit Card
ORD04037,29-06-2024,STORE049,C389,P235,6,697,4182,492,Cash
ORD04038,02-08-2024,STORE019,C2519,P192,12,333,3996,2040,Net Banking
ORD04039,07-08-2024,STORE046,C1746,P07,11,403,4433,2035,Net Banking
ORD04040,17-10-2024,STORE016,C916,P146,13,593,7709,1599,Cash
ORD04041,26-09-2024,STORE060,C1680,P35,15,741,11115,2805,UPI
ORD04042,27-12-2024,STORE050,C950,P285,6,524,3144,906,UPI
ORD04043,19-07-2024,STORE008,C2348,P08,20,789,15780,3460,Net Banking
ORD04044,23-11-2024,STORE065,C1925,P163,16,425,6800,2480,UPI
ORD04045,19-02-2024,STORE027,C1727,P243,18,850,15300,4842,UPI
ORD04046,27-06-2024,STORE055,C395,P118,4,703,2812,640,UPI
ORD04047,13-08-2024,STORE018,C1078,P19,2,360,720,402,Cash
ORD04048,15-10-2024,STORE040,C2540,P293,18,478,8604,2700,Wallet
ORD04049,17-07-2024,STORE022,C1482,P64,7,436,3052,721,Debit Card
ORD04050,28-02-2024,STORE038,C1418,P222,3,640,1920,621,Net Banking
ORD04051,01-05-2024,STORE039,C539,P187,13,974,12662,3718,Cash
ORD04052,06-12-2024,STORE021,C361,P160,4,748,2992,1028,Cash
ORD04053,11-12-2024,STORE003,C1943,P85,20,693,13860,1720,Wallet
ORD04054,08-09-2024,STORE080,C2020,P232,20,583,11660,3760,Debit Card
ORD04055,09-11-2024,STORE034,C2534,P199,2,589,1178,180,UPI
ORD04056,20-12-2024,STORE003,C1703,P275,17,587,9979,3196,Cash
ORD04057,05-10-2024,STORE041,C781,P208,9,578,5202,1881,UPI
ORD04058,29-11-2024,STORE062,C1602,P299,10,603,6030,2430,Cash
ORD04059,01-01-2024,STORE035,C2535,P202,8,645,5160,1848,Credit Card
ORD04060,01-08-2024,STORE005,C2505,P150,2,595,1190,396,Wallet
ORD04061,17-01-2024,STORE023,C1723,P268,10,402,4020,1480,Cash
ORD04062,15-07-2024,STORE059,C159,P145,17,745,12665,3315,UPI
ORD04063,20-10-2024,STORE065,C1765,P205,6,879,5274,1608,Wallet
ORD04064,27-12-2024,STORE022,C2522,P147,12,817,9804,1716,UPI
ORD04065,17-03-2024,STORE038,C2378,P37,10,405,4050,1090,UPI
ORD04066,07-10-2024,STORE013,C113,P190,13,569,7397,1248,UPI
ORD04067,08-12-2024,STORE006,C2186,P96,19,295,5605,1520,Wallet
ORD04068,19-07-2024,STORE047,C1507,P50,10,867,8670,2340,Credit Card
ORD04069,28-06-2024,STORE045,C1025,P181,8,534,4272,752,Credit Card
ORD04070,19-07-2024,STORE038,C1098,P239,1,634,634,115,Credit Card
ORD04071,17-06-2024,STORE029,C1009,P39,4,788,3152,452,UPI
ORD04072,15-01-2024,STORE063,C883,P140,15,743,11145,3510,Cash
ORD04073,06-02-2024,STORE044,C1184,P05,3,698,2094,621,Wallet
ORD04074,17-02-2024,STORE065,C725,P263,1,457,457,279,UPI
ORD04075,28-07-2024,STORE006,C506,P152,13,494,6422,3172,UPI
ORD04076,21-05-2024,STORE074,C414,P163,1,425,425,155,UPI
ORD04077,17-06-2024,STORE068,C408,P192,11,333,3663,1870,UPI
ORD04078,28-04-2024,STORE062,C962,P260,19,761,14459,5263,Cash
ORD04079,18-02-2024,STORE052,C2472,P161,17,705,11985,1921,UPI
ORD04080,17-06-2024,STORE071,C2011,P180,3,662,1986,471,UPI
ORD04081,20-05-2024,STORE045,C2145,P245,4,527,2108,644,UPI
ORD04082,25-03-2024,STORE047,C1427,P78,8,817,6536,1912,UPI
ORD04083,21-10-2024,STORE023,C1163,P117,14,462,6468,2912,Net Banking
ORD04084,21-07-2024,STORE058,C1918,P275,17,587,9979,3196,Net Banking
ORD04085,12-11-2024,STORE058,C958,P181,20,534,10680,1880,Wallet
ORD04086,28-02-2024,STORE058,C558,P181,10,534,5340,940,Cash
ORD04087,31-08-2024,STORE011,C911,P15,5,715,3575,805,Wallet
ORD04088,14-01-2024,STORE021,C921,P160,15,748,11220,3855,Debit Card
ORD04089,11-11-2024,STORE043,C2463,P94,20,903,18060,4800,Cash
ORD04090,25-09-2024,STORE066,C1766,P104,17,928,15776,4828,UPI
ORD04091,24-12-2024,STORE019,C119,P279,5,570,2850,1490,UPI
ORD04092,14-10-2024,STORE020,C1800,P141,20,712,14240,4880,UPI
ORD04093,24-11-2024,STORE051,C391,P212,2,426,852,202,UPI
ORD04094,25-10-2024,STORE037,C1257,P09,7,658,4606,1729,Net Banking
ORD04095,13-03-2024,STORE018,C2118,P115,2,386,772,282,UPI
ORD04096,16-10-2024,STORE067,C2407,P169,5,503,2515,1165,UPI
ORD04097,30-09-2024,STORE004,C1064,P118,18,703,12654,2880,UPI
ORD04098,28-05-2024,STORE035,C1095,P124,15,349,5235,2580,Cash
ORD04099,26-06-2024,STORE028,C1088,P25,15,432,6480,1830,Cash
ORD04100,27-10-2024,STORE045,C305,P190,2,569,1138,192,UPI
ORD04101,08-12-2024,STORE050,C2230,P106,10,731,7310,2090,UPI
ORD04102,09-06-2024,STORE021,C1881,P210,13,606,7878,2210,Net Banking
ORD04103,01-02-2024,STORE029,C1889,P211,16,469,7504,2000,Cash
ORD04104,23-07-2024,STORE050,C1830,P16,10,499,4990,2480,Credit Card
ORD04105,03-07-2024,STORE058,C798,P135,14,748,10472,2184,UPI
ORD04106,23-08-2024,STORE036,C1736,P200,19,894,16986,4769,Cash
ORD04107,05-01-2024,STORE006,C1866,P177,11,864,9504,2189,UPI
ORD04108,27-09-2024,STORE073,C1533,P278,5,585,2925,1110,Wallet
ORD04109,25-06-2024,STORE021,C2441,P232,6,583,3498,1128,UPI
ORD04110,19-02-2024,STORE010,C110,P135,16,748,11968,2496,Net Banking
ORD04111,28-06-2024,STORE056,C476,P72,12,371,4452,1524,Credit Card
ORD04112,18-06-2024,STORE075,C1375,P278,14,585,8190,3108,Net Banking
ORD04113,30-11-2024,STORE049,C389,P282,15,488,7320,2220,Debit Card
ORD04114,23-10-2024,STORE026,C1886,P59,16,518,8288,4064,UPI
ORD04115,29-11-2024,STORE047,C2387,P236,16,529,8464,4640,Cash
ORD04116,03-07-2024,STORE065,C1205,P177,12,864,10368,2388,Credit Card
ORD04117,20-12-2024,STORE002,C1782,P91,11,566,6226,1529,UPI
ORD04118,26-05-2024,STORE048,C1108,P144,9,750,6750,2547,Cash
ORD04119,26-05-2024,STORE013,C2033,P184,13,701,9113,1105,Credit Card
ORD04120,03-12-2024,STORE010,C1950,P71,18,461,8298,2520,Net Banking
ORD04121,01-02-2024,STORE038,C2538,P246,13,814,10582,2990,UPI
ORD04122,21-08-2024,STORE025,C1005,P197,18,704,12672,2484,Cash
ORD04123,12-02-2024,STORE039,C699,P116,17,793,13481,2074,Debit Card
ORD04124,16-06-2024,STORE072,C2012,P217,1,492,492,109,UPI
ORD04125,13-03-2024,STORE080,C1380,P271,6,690,4140,522,UPI
ORD04126,31-12-2024,STORE078,C2418,P128,15,664,9960,1635,Cash
ORD04127,13-12-2024,STORE078,C1778,P163,14,425,5950,2170,Cash
ORD04128,28-02-2024,STORE067,C1527,P256,4,786,3144,640,UPI
ORD04129,06-06-2024,STORE001,C421,P223,9,638,5742,2637,UPI
ORD04130,25-11-2024,STORE079,C1859,P82,3,477,1431,795,UPI
ORD04131,30-09-2024,STORE013,C593,P206,13,654,8502,1976,Credit Card
ORD04132,31-10-2024,STORE008,C268,P143,13,364,4732,1482,Cash
ORD04133,17-04-2024,STORE079,C819,P234,14,766,10724,1820,Wallet
ORD04134,11-01-2024,STORE050,C870,P294,4,432,1728,928,Credit Card
ORD04135,03-04-2024,STORE073,C2093,P269,9,405,3645,1287,UPI
ORD04136,28-12-2024,STORE002,C2582,P294,6,432,2592,1392,Debit Card
ORD04137,13-02-2024,STORE038,C1818,P109,16,732,11712,1344,Wallet
ORD04138,10-03-2024,STORE019,C599,P14,2,478,956,484,Cash
ORD04139,03-10-2024,STORE019,C1399,P95,3,923,2769,777,Wallet
ORD04140,19-09-2024,STORE022,C1242,P137,2,857,1714,368,Cash
ORD04141,15-05-2024,STORE044,C1264,P42,1,599,599,154,Cash
ORD04142,06-03-2024,STORE075,C335,P165,1,567,567,180,UPI
ORD04143,07-05-2024,STORE019,C1239,P235,20,697,13940,1640,Credit Card
ORD04144,11-05-2024,STORE054,C1594,P133,16,758,12128,2016,UPI
ORD04145,28-11-2024,STORE018,C2438,P214,15,663,9945,2475,UPI
ORD04146,31-05-2024,STORE040,C1340,P79,4,443,1772,672,Wallet
ORD04147,04-01-2024,STORE014,C994,P01,8,608,4864,1392,Debit Card
ORD04148,13-03-2024,STORE076,C1696,P65,3,320,960,489,Net Banking
ORD04149,17-03-2024,STORE028,C1888,P238,3,898,2694,708,Debit Card
ORD04150,14-11-2024,STORE014,C1234,P60,17,616,10472,3094,Wallet
ORD04151,24-10-2024,STORE034,C374,P294,6,432,2592,1392,Debit Card
ORD04152,07-01-2024,STORE038,C218,P197,5,704,3520,690,Net Banking
ORD04153,07-03-2024,STORE057,C1757,P140,9,743,6687,2106,UPI
ORD04154,15-04-2024,STORE030,C1090,P166,3,556,1668,693,UPI
ORD04155,18-02-2024,STORE026,C526,P150,18,595,10710,3564,Cash
ORD04156,02-08-2024,STORE002,C2582,P119,8,496,3968,1440,Net Banking
ORD04157,20-02-2024,STORE017,C2197,P184,10,701,7010,850,UPI
ORD04158,03-11-2024,STORE032,C1092,P11,20,503,10060,5800,Net Banking
ORD04159,11-03-2024,STORE043,C1183,P15,7,715,5005,1127,UPI
ORD04160,03-01-2024,STORE014,C594,P295,7,925,6475,1869,Credit Card
ORD04161,19-01-2024,STORE061,C1681,P89,2,587,1174,260,Wallet
ORD04162,08-09-2024,STORE076,C2256,P204,4,447,1788,672,Wallet
ORD04163,20-07-2024,STORE003,C343,P201,14,977,13678,4046,Wallet
ORD04164,09-11-2024,STORE039,C2379,P36,8,631,5048,1552,Credit Card
ORD04165,20-12-2024,STORE003,C2343,P243,7,850,5950,1883,Cash
ORD04166,05-04-2024,STORE040,C460,P64,16,436,6976,1648,UPI
ORD04167,26-01-2024,STORE074,C654,P84,7,857,5999,1393,Wallet
ORD04168,03-08-2024,STORE012,C2112,P13,12,432,5184,2328,UPI
ORD04169,21-03-2024,STORE056,C2156,P273,9,917,8253,2691,Credit Card
ORD04170,22-02-2024,STORE067,C1047,P33,12,860,10320,1992,UPI
ORD04171,10-02-2024,STORE074,C734,P173,4,843,3372,796,Net Banking
ORD04172,15-03-2024,STORE002,C1542,P94,17,903,15351,4080,Net Banking
ORD04173,20-10-2024,STORE046,C1346,P153,18,553,9954,3132,Cash
ORD04174,02-11-2024,STORE007,C507,P214,13,663,8619,2145,Wallet
ORD04175,20-07-2024,STORE016,C2276,P79,14,443,6202,2352,UPI
ORD04176,16-05-2024,STORE016,C1316,P161,20,705,14100,2260,UPI
ORD04177,30-10-2024,STORE053,C1433,P241,8,579,4632,1104,Cash
ORD04178,25-04-2024,STORE035,C1255,P169,12,503,6036,2796,UPI
ORD04179,23-12-2024,STORE003,C1223,P178,16,948,15168,4656,Net Banking
ORD04180,13-03-2024,STORE018,C1478,P33,8,860,6880,1328,UPI
ORD04181,05-07-2024,STORE055,C635,P181,5,534,2670,470,UPI
ORD04182,09-07-2024,STORE045,C1665,P65,19,320,6080,3097,Wallet
ORD04183,03-08-2024,STORE064,C1924,P67,12,933,11196,3504,Net Banking
ORD04184,03-12-2024,STORE017,C1957,P283,5,686,3430,1435,Debit Card
ORD04185,25-08-2024,STORE054,C1034,P287,13,465,6045,1313,Debit Card
ORD04186,31-08-2024,STORE079,C1299,P286,1,568,568,260,Debit Card
ORD04187,15-05-2024,STORE075,C575,P280,12,355,4260,2328,Net Banking
ORD04188,29-09-2024,STORE059,C1759,P248,15,374,5610,2505,UPI
ORD04189,18-10-2024,STORE026,C1006,P45,9,662,5958,2250,UPI
ORD04190,14-06-2024,STORE047,C1827,P215,11,772,8492,1804,Cash
ORD04191,03-11-2024,STORE019,C2519,P65,16,320,5120,2608,Wallet
ORD04192,04-07-2024,STORE027,C367,P161,16,705,11280,1808,UPI
ORD04193,17-07-2024,STORE062,C1762,P106,19,731,13889,3971,UPI
ORD04194,12-02-2024,STORE047,C1187,P140,16,743,11888,3744,UPI
ORD04195,27-02-2024,STORE046,C146,P22,1,653,653,196,UPI
ORD04196,24-01-2024,STORE013,C1793,P121,11,993,10923,3234,Debit Card
ORD04197,20-03-2024,STORE020,C1560,P05,19,698,13262,3933,UPI
ORD04198,02-10-2024,STORE019,C2279,P204,18,447,8046,3024,UPI
ORD04199,22-11-2024,STORE049,C2149,P158,6,545,3270,1398,UPI
ORD04200,22-07-2024,STORE047,C2307,P145,8,745,5960,1560,Debit Card
ORD04201,11-04-2024,STORE038,C1018,P232,17,583,9911,3196,Wallet
ORD04202,13-11-2024,STORE069,C329,P174,11,337,3707,1804,Wallet
ORD04203,24-02-2024,STORE078,C1218,P252,11,694,7634,1430,UPI
ORD04204,23-01-2024,STORE068,C1688,P89,14,587,8218,1820,Net Banking
ORD04205,22-01-2024,STORE044,C1824,P229,19,797,15143,5111,Wallet
ORD04206,13-03-2024,STORE052,C2072,P100,6,713,4278,1554,UPI
ORD04207,04-04-2024,STORE019,C2279,P47,6,420,2520,780,UPI
ORD04208,07-02-2024,STORE012,C1632,P28,8,710,5680,944,Wallet
ORD04209,26-12-2024,STORE031,C1091,P270,8,691,5528,2176,UPI
ORD04210,25-07-2024,STORE028,C1408,P80,14,576,8064,1904,Net Banking
ORD04211,20-01-2024,STORE052,C2552,P211,6,469,2814,750,Cash
ORD04212,16-09-2024,STORE051,C871,P189,4,680,2720,772,Wallet
ORD04213,12-01-2024,STORE046,C2146,P76,9,680,6120,1251,Cash
ORD04214,30-03-2024,STORE076,C2096,P86,14,422,5908,3556,UPI
ORD04215,19-08-2024,STORE043,C2223,P274,15,445,6675,1275,Net Banking
ORD04216,01-10-2024,STORE058,C1918,P182,7,608,4256,1274,Credit Card
ORD04217,13-07-2024,STORE045,C1905,P231,18,682,12276,4716,Wallet
ORD04218,28-01-2024,STORE010,C110,P53,12,276,3312,1116,Credit Card
ORD04219,03-10-2024,STORE013,C673,P269,4,405,1620,572,UPI
ORD04220,15-03-2024,STORE014,C914,P263,6,457,2742,1674,Cash
ORD04221,17-10-2024,STORE007,C1547,P106,20,731,14620,4180,UPI
ORD04222,24-10-2024,STORE047,C2467,P131,14,461,6454,3528,Cash
ORD04223,14-08-2024,STORE034,C2374,P283,3,686,2058,861,Cash
ORD04224,20-01-2024,STORE042,C942,P91,2,566,1132,278,Wallet
ORD04225,26-05-2024,STORE076,C816,P229,5,797,3985,1345,Debit Card
ORD04226,25-07-2024,STORE002,C2262,P172,12,732,8784,2304,Net Banking
ORD04227,20-09-2024,STORE075,C1055,P46,6,528,3168,1692,Wallet
ORD04228,01-04-2024,STORE052,C1272,P267,4,917,3668,1068,Debit Card
ORD04229,08-12-2024,STORE042,C542,P65,2,320,640,326,Credit Card
ORD04230,19-12-2024,STORE018,C2118,P266,14,439,6146,2968,Credit Card
ORD04231,10-11-2024,STORE076,C1216,P58,19,483,9177,2736,Net Banking
ORD04232,09-07-2024,STORE057,C717,P105,13,732,9516,1729,Credit Card
ORD04233,01-04-2024,STORE037,C857,P162,1,743,743,159,Cash
ORD04234,06-09-2024,STORE062,C1762,P248,4,374,1496,668,Debit Card
ORD04235,24-02-2024,STORE080,C660,P159,19,553,10507,2109,UPI
ORD04236,29-12-2024,STORE064,C1284,P262,10,679,6790,1820,Debit Card
ORD04237,08-01-2024,STORE079,C1619,P196,8,590,4720,664,Cash
ORD04238,23-09-2024,STORE071,C491,P150,1,595,595,198,UPI
ORD04239,26-02-2024,STORE025,C365,P300,14,730,10220,1414,Cash
ORD04240,08-01-2024,STORE039,C219,P161,1,705,705,113,Net Banking
ORD04241,21-12-2024,STORE036,C536,P196,20,590,11800,1660,Debit Card
ORD04242,29-09-2024,STORE071,C571,P218,15,376,5640,1905,UPI
ORD04243,12-11-2024,STORE041,C2061,P275,5,587,2935,940,Cash
ORD04244,29-03-2024,STORE058,C558,P240,8,661,5288,1616,Wallet
ORD04245,02-03-2024,STORE049,C1989,P30,2,530,1060,242,UPI
ORD04246,24-03-2024,STORE011,C2031,P56,5,511,2555,510,Cash
ORD04247,12-11-2024,STORE023,C2123,P154,13,606,7878,3185,Wallet
ORD04248,14-04-2024,STORE065,C2405,P48,8,292,2336,1040,UPI
ORD04249,09-06-2024,STORE052,C312,P45,14,662,9268,3500,Debit Card
ORD04250,05-05-2024,STORE064,C2084,P97,14,487,6818,1344,Cash
ORD04251,22-09-2024,STORE019,C839,P212,3,426,1278,303,Cash
ORD04252,02-02-2024,STORE007,C1707,P93,2,411,822,424,UPI
ORD04253,02-02-2024,STORE007,C2587,P159,14,553,7742,1554,Wallet
ORD04254,30-10-2024,STORE049,C1989,P25,5,432,2160,610,Cash
ORD04255,29-01-2024,STORE012,C2432,P64,18,436,7848,1854,UPI
ORD04256,18-10-2024,STORE069,C489,P278,17,585,9945,3774,UPI
ORD04257,10-08-2024,STORE040,C1340,P164,12,555,6660,3492,Debit Card
ORD04258,26-04-2024,STORE059,C1439,P235,2,697,1394,164,Cash
ORD04259,25-07-2024,STORE029,C1889,P155,1,301,301,123,UPI
ORD04260,29-05-2024,STORE046,C146,P300,16,730,11680,1616,Wallet
ORD04261,13-07-2024,STORE054,C794,P36,8,631,5048,1552,UPI
ORD04262,08-06-2024,STORE009,C2349,P153,17,553,9401,2958,UPI
ORD04263,01-03-2024,STORE027,C687,P46,5,528,2640,1410,Cash
ORD04264,16-04-2024,STORE075,C415,P20,10,580,5800,2300,UPI
ORD04265,30-05-2024,STORE048,C2468,P299,18,603,10854,4374,Cash
ORD04266,07-01-2024,STORE028,C2368,P171,16,615,9840,2640,Credit Card
ORD04267,16-04-2024,STORE045,C1825,P205,18,879,15822,4824,Credit Card
ORD04268,18-02-2024,STORE015,C2115,P96,10,295,2950,800,UPI
ORD04269,11-11-2024,STORE062,C2242,P107,20,609,12180,6000,UPI
ORD04270,17-08-2024,STORE059,C559,P122,2,624,1248,340,Credit Card
ORD04271,18-10-2024,STORE036,C2456,P263,5,457,2285,1395,Net Banking
ORD04272,22-10-2024,STORE028,C2048,P170,12,764,9168,1032,UPI
ORD04273,19-05-2024,STORE026,C126,P15,1,715,715,161,UPI
ORD04274,22-04-2024,STORE043,C1663,P223,10,638,6380,2930,UPI
ORD04275,23-01-2024,STORE043,C2063,P257,12,476,5712,1116,Credit Card
ORD04276,25-12-2024,STORE053,C1593,P125,16,943,15088,4272,UPI
ORD04277,27-06-2024,STORE009,C589,P103,12,675,8100,2592,UPI
ORD04278,09-04-2024,STORE023,C2363,P42,16,599,9584,2464,Cash
ORD04279,20-08-2024,STORE021,C441,P250,2,476,952,468,Wallet
ORD04280,16-11-2024,STORE052,C1352,P204,7,447,3129,1176,Cash
ORD04281,01-03-2024,STORE072,C572,P169,5,503,2515,1165,UPI
ORD04282,13-11-2024,STORE019,C2039,P236,19,529,10051,5510,Cash
ORD04283,12-08-2024,STORE010,C350,P219,6,369,2214,660,UPI
ORD04284,26-04-2024,STORE037,C297,P165,7,567,3969,1260,UPI
ORD04285,05-02-2024,STORE054,C154,P39,5,788,3940,565,Cash
ORD04286,09-11-2024,STORE029,C1809,P97,9,487,4383,864,UPI
ORD04287,20-02-2024,STORE057,C1277,P256,1,786,786,160,UPI
ORD04288,10-12-2024,STORE012,C1392,P184,18,701,12618,1530,Cash
ORD04289,27-04-2024,STORE075,C2095,P220,9,283,2547,1116,Cash
ORD04290,23-09-2024,STORE077,C657,P84,16,857,13712,3184,Debit Card
ORD04291,14-12-2024,STORE022,C1722,P135,5,748,3740,780,UPI
ORD04292,19-12-2024,STORE015,C1715,P293,19,478,9082,2850,UPI
ORD04293,14-10-2024,STORE003,C1063,P222,10,640,6400,2070,Wallet
ORD04294,21-02-2024,STORE073,C1853,P217,3,492,1476,327,Wallet
ORD04295,04-08-2024,STORE038,C778,P195,12,698,8376,1356,Wallet
ORD04296,05-07-2024,STORE032,C1252,P265,6,586,3516,750,Net Banking
ORD04297,14-11-2024,STORE050,C1910,P07,8,403,3224,1480,Cash
ORD04298,13-02-2024,STORE030,C1250,P109,14,732,10248,1176,Net Banking
ORD04299,30-06-2024,STORE067,C2167,P144,2,750,1500,566,Credit Card
ORD04300,13-10-2024,STORE034,C294,P283,7,686,4802,2009,Wallet
ORD04301,01-06-2024,STORE055,C875,P169,16,503,8048,3728,Net Banking
ORD04302,30-05-2024,STORE058,C2238,P262,14,679,9506,2548,UPI
ORD04303,20-09-2024,STORE067,C807,P08,2,789,1578,346,UPI
ORD04304,30-06-2024,STORE030,C610,P15,10,715,7150,1610,Cash
ORD04305,01-04-2024,STORE072,C972,P234,15,766,11490,1950,UPI
ORD04306,04-02-2024,STORE046,C1106,P299,12,603,7236,2916,Cash
ORD04307,04-06-2024,STORE026,C2126,P76,19,680,12920,2641,Net Banking
ORD04308,21-10-2024,STORE042,C302,P53,1,276,276,93,Cash
ORD04309,16-05-2024,STORE066,C1846,P47,4,420,1680,520,Wallet
ORD04310,01-09-2024,STORE073,C1693,P75,4,785,3140,460,UPI
ORD04311,09-11-2024,STORE052,C1672,P168,20,884,17680,5800,Credit Card
ORD04312,20-09-2024,STORE063,C2083,P238,4,898,3592,944,UPI
ORD04313,22-09-2024,STORE014,C1474,P05,7,698,4886,1449,UPI
ORD04314,10-11-2024,STORE020,C2200,P122,1,624,624,170,Cash
ORD04315,06-03-2024,STORE012,C752,P276,2,605,1210,464,Wallet
ORD04316,19-10-2024,STORE001,C1781,P205,12,879,10548,3216,Credit Card
ORD04317,18-10-2024,STORE079,C2019,P94,15,903,13545,3600,Credit Card
ORD04318,17-06-2024,STORE012,C1312,P235,4,697,2788,328,Cash
ORD04319,02-07-2024,STORE061,C321,P272,16,697,11152,2048,UPI
ORD04320,20-11-2024,STORE030,C1410,P31,13,427,5551,3224,UPI
ORD04321,16-12-2024,STORE033,C213,P299,18,603,10854,4374,UPI
ORD04322,11-11-2024,STORE021,C201,P192,11,333,3663,1870,Cash
ORD04323,18-06-2024,STORE053,C713,P195,6,698,4188,678,Debit Card
ORD04324,12-07-2024,STORE062,C802,P94,13,903,11739,3120,UPI
ORD04325,27-04-2024,STORE014,C434,P297,10,277,2770,860,UPI
ORD04326,02-11-2024,STORE001,C1301,P128,2,664,1328,218,Cash
ORD04327,09-07-2024,STORE077,C1057,P110,7,360,2520,980,UPI
ORD04328,23-07-2024,STORE035,C855,P26,10,885,8850,2450,Credit Card
ORD04329,24-04-2024,STORE045,C1985,P233,11,389,4279,1199,Net Banking
ORD04330,22-07-2024,STORE053,C2553,P130,15,590,8850,4050,Net Banking
ORD04331,30-12-2024,STORE024,C2444,P39,6,788,4728,678,Net Banking
ORD04332,12-03-2024,STORE064,C1444,P117,19,462,8778,3952,UPI
ORD04333,22-11-2024,STORE062,C1442,P97,20,487,9740,1920,Credit Card
ORD04334,09-07-2024,STORE062,C2562,P45,19,662,12578,4750,UPI
ORD04335,24-09-2024,STORE036,C376,P25,2,432,864,244,Cash
ORD04336,30-03-2024,STORE020,C1160,P266,14,439,6146,2968,UPI
ORD04337,11-07-2024,STORE056,C1836,P267,1,917,917,267,Credit Card
ORD04338,16-11-2024,STORE033,C1573,P272,10,697,6970,1280,Cash
ORD04339,16-12-2024,STORE015,C1635,P10,14,613,8582,2870,Cash
ORD04340,26-07-2024,STORE060,C2400,P113,20,757,15140,4360,Wallet
ORD04341,02-09-2024,STORE074,C1134,P160,3,748,2244,771,Debit Card
ORD04342,17-09-2024,STORE062,C1602,P19,14,360,5040,2814,UPI
ORD04343,07-08-2024,STORE020,C120,P250,1,476,476,234,Net Banking
ORD04344,20-05-2024,STORE014,C1314,P61,16,485,7760,1680,Net Banking
ORD04345,27-11-2024,STORE020,C1400,P05,15,698,10470,3105,UPI
ORD04346,07-10-2024,STORE034,C1574,P89,14,587,8218,1820,Cash
ORD04347,16-01-2024,STORE052,C312,P102,16,678,10848,4176,Wallet
ORD04348,17-02-2024,STORE023,C2123,P257,4,476,1904,372,Cash
ORD04349,08-08-2024,STORE071,C2091,P72,19,371,7049,2413,Debit Card
ORD04350,26-10-2024,STORE038,C378,P45,20,662,13240,5000,Debit Card
ORD04351,22-12-2024,STORE050,C2230,P258,13,923,11999,3822,UPI
ORD04352,01-11-2024,STORE057,C1357,P55,5,811,4055,795,Credit Card
ORD04353,02-03-2024,STORE046,C626,P149,4,871,3484,688,UPI
ORD04354,29-02-2024,STORE054,C2554,P26,6,885,5310,1470,UPI
ORD04355,28-08-2024,STORE005,C2025,P144,2,750,1500,566,UPI
ORD04356,17-12-2024,STORE080,C2580,P77,4,460,1840,476,Cash
ORD04357,20-10-2024,STORE062,C1922,P46,10,528,5280,2820,UPI
ORD04358,28-07-2024,STORE002,C2182,P143,9,364,3276,1026,UPI
ORD04359,12-06-2024,STORE077,C577,P212,15,426,6390,1515,Net Banking
ORD04360,19-02-2024,STORE019,C359,P293,11,478,5258,1650,Wallet
ORD04361,14-04-2024,STORE047,C2307,P231,9,682,6138,2358,UPI
ORD04362,28-11-2024,STORE038,C1578,P72,10,371,3710,1270,Debit Card
ORD04363,09-11-2024,STORE009,C2029,P228,10,726,7260,1540,Debit Card
ORD04364,13-02-2024,STORE025,C685,P208,2,578,1156,418,Credit Card
ORD04365,15-07-2024,STORE025,C1245,P274,18,445,8010,1530,Cash
ORD04366,13-02-2024,STORE003,C823,P59,9,518,4662,2286,Cash
ORD04367,16-11-2024,STORE048,C2468,P295,18,925,16650,4806,Credit Card
ORD04368,19-12-2024,STORE080,C1860,P28,18,710,12780,2124,UPI
ORD04369,24-01-2024,STORE033,C213,P08,15,789,11835,2595,UPI
ORD04370,19-06-2024,STORE031,C2291,P25,7,432,3024,854,Wallet
ORD04371,26-07-2024,STORE078,C2178,P135,2,748,1496,312,Debit Card
ORD04372,19-02-2024,STORE006,C1386,P111,7,636,4452,1575,Cash
ORD04373,29-02-2024,STORE003,C1463,P116,8,793,6344,976,Net Banking
ORD04374,27-07-2024,STORE068,C1528,P36,13,631,8203,2522,UPI
ORD04375,29-09-2024,STORE030,C2450,P23,12,338,4056,1344,Cash
ORD04376,09-07-2024,STORE002,C662,P139,17,472,8024,3043,UPI
